"FilerEIN","FilerName1","TitleTxt","PersonNm","salutation","suffix","first_name","last_name","PRE","POST","FormYr","N","complete.panel","TOTCOMP","gender","TYPE","BASELINE.MALE","BASELINE.FEMALE","GEN.CHANGE","pre","post","male","GENDER.PRE","GENDER.POST","pre.male","post.male","NTEE1","HEALTH","EDU","HOSP","UNIV","TOTEMPLOYEE","TOTVOLUNTEERS","TOTNETASSETSBEGYEAR","TOTNETASSETSENDYEAR","TOTLIABNABEGYEAR","TOTLIABNAENDYEAR","CONTRIBPRIOR","CONTRIBCURRENT","GROSSRECEIPTS","TOTFUNDEXP","PSRPRIOR","PSRCURRENT","TOTALREVCURRENT","TOTALREVPRIOR","INVINCCURRENT","INVINCPRIOR","SALARIESPRIOR","SALARIESCURRENT","TOTALEXPPRIOR","TOTALEXPCURRENT","REVLESSEXPPRIOR","REVLESSEXPCURRENT","TOTALASSETSBEGYEAR","TOTALASSETSENDYEAR","TOTALLIABBEGYEAR","TOTALLIABENDYEAR","NETASSETSBEGYEAR","NETASSETSENDYEAR","CASHBEGYEAR","CASHENDYEAR","SAVINVBEGYEAR","SAVINVENDYEAR","TOTALPROGSERVEXP","Trustee","TRUST","AvgHrs","RptCmpOrg","RptCmpRltd","OtherComp","totalComp","FISYR","inf.factor"
"010315849","AROOSTOOK COUNTY ACTION PROGRAM INC","EXECUTIVE DIRECTOR","CONSTANCE SANDSTROM","","","CONSTANCE","SANDSTROM","PRE","",2014,1,TRUE,135322,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"I",0,0,0,0,"151","211","4302521","4404178","5222607","5555007","8345145","8762157","9399176","46737","416378","599938","9399176","8786850","10163","10842","4847581","5588957","8585555","9341567","201295","57609","5222607","5555007","920086","1150829","4302521","4404178","303261","681331","0","0","8340261",0,0,40,113981,0,14774,128755,"2014",1.051
"010315849","Aroostook County Action Program Inc","Executive Director","Jason Parent","","","JASON","PARENT","","POST",2016,1,TRUE,102297,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"I",0,0,0,0,"214","336","4266724","4312907","5415247","5826960","9908946","10310465","11475452","46677","1086937","1121910","11413208","11030221","-37146","12633","6216630","6577065","11173807","11363908","-143586","49300","5415247","5826960","1148523","1514053","4266724","4312907","799086","1072526","0","0","10494894",0,0,40,97807,0,1126,98933,"2016",1.034
"010318051","Central Maine Area Agency on Aging Inc","President & CEO","Muriel Scott","","","MURIEL","SCOTT","PRE","",2010,1,TRUE,116050,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"P",0,0,0,0,"243","700","2885619","2821784","6184132","5948350","4039474","3836397","6136521","109210","1851766","1777742","5785878","6050232","3470","56059","3912210","3825244","5831262","5851009","218970","-65131","6184132","5948350","3298513","3126566","2885619","2821784","2380","39135","55580","74342","4768210",0,0,40,96734,0,5513,102247,"2010",1.135
"010318051","CENTRAL MAINE AREA AGENCY ON AGING INC","PRESIDENT & CEO","GERARD QUEALLY","","","GERARD","QUEALLY","","POST",2012,1,TRUE,50812,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"P",0,0,0,0,"297","662","3294728","3482667","6447826","6255354","3537423","3035866","6608099","77631","2930894","3065634","6242695","6601673","37232","15428","4187667","4101218","6233324","6107719","368349","134976","6447826","6255354","3153098","2772687","3294728","3482667","0","296880","27471","47350","5090296",0,0,40,45025,0,1720,46745,"2012",1.087
"010319802","Spurwink Services Inc","President","Dawn Stiles","","","DAWN","STILES","PRE","",2012,1,TRUE,243583,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"F",0,0,0,0,"1199","150","4207864","5844729","27214410","25323890","4011076","2267647","52097759","770688","47461596","49105311","51328822","51591319","-320554","106888","35430085","36121933","51013866","50994333","577453","334489","27214410","25323890","23006546","19479161","4207864","5844729","2614150","2115351","2684700","2490279","46065693",0,0,40,187576,0,36511,224087,"2012",1.087
"010319802","Spurwink Services Inc","President/CEO","Eric L Meyer","","","ERIC","MEYER","","POST",2014,1,TRUE,289052,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"F",0,0,0,0,"1153","100","8722996","8825066","25751162","27733103","3268076","3147115","54206558","253631","47347827","50815665","54145520","51041536","211842","420510","34430145","32292264","50069105","51096162","972431","3049358","25751162","27733103","17028166","18908037","8722996","8825066","3704266","1455817","4152934","2154502","44919138",0,0,40,247547,0,27479,275026,"2014",1.051
"010321597","DIOCESAN BUREAU OF HOUSING","EXECUTIVE DIRECTOR","HELEN MCGUINNESS","","","HELEN","MCGUINNESS","PRE","",2011,1,TRUE,96234,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"L",0,0,0,0,"13","20","886563","1148918","8743086","9118724","937640","987790","2011504","0","1029536","1015831","2011504","1977867","7883","10691","307957","348701","1849452","1722932","128415","288572","8743086","9118724","7856523","7969806","886563","1148918","229643","687086","0","0","1503433",0,0,40,86000,0,0,86000,"2011",1.119
"010321597","DIOCESAN BUREAU OF HOUSING","EXECUTIVE DIRECTOR","JOANNE BEAN","","","JOANNE","BEAN","","POST",2013,1,TRUE,69290,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"L",0,0,0,0,"17","20","1273714","1321867","8460523","8244471","1000391","953491","2009806","0","1003146","1052664","2009806","2007873","3651","4336","321351","296065","1883077","1961652","124796","48154","8460523","8244471","7186809","6922604","1273714","1321867","201747","163777","0","0","1664938",0,0,40,65000,0,0,65000,"2013",1.066
"010328376","Eastern Area Agency on Aging","Executive Director","Noelle Merrill","","","NOELLE","MERRILL","PRE","",2014,1,TRUE,97084,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"P",0,0,0,0,"68","421","1917798","1609751","2312254","2149943","3249231","2319803","2520157","0","137981","160059","2520157","3437433","24745","12836","1400054","1551627","2409683","2721671","1027750","-201514","2312254","2149943","394456","540192","1917798","1609751","767","1718","161375","0","2175566",0,0,45,85383,0,6990,92373,"2014",1.051
"010328376","Eastern Area Agency on Aging","Executive Director (part y","Dyan Walsh","","","DYAN","WALSH","","POST",2016,1,TRUE,73229,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"P",0,0,0,0,"80","387","1733326","1888271","2215676","2310646","2559548","2471697","2666673","18385","193793","172406","2666673","2782078","22570","28737","1567453","1573795","2766863","2686359","15215","-19686","2215676","2310646","482350","422375","1733326","1888271","21688","15124","0","0","2151670",0,0,40,70090,0,731,70821,"2016",1.034
"010329300","RUMFORD GROUP HOMES INC","EXECUTIVE DI","ALAN MONIER","","","ALAN","MONIER","PRE","",2015,1,TRUE,93919,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"P",0,0,0,0,"36","30","2577608","2775656","4707564","4405785","514583","595397","1632986","9787","941315","1002705","1632986","1498908","1929","14873","885239","891697","1411162","1434106","87746","198880","4707564","4405785","2129956","1630129","2577608","2775656","0","0","2699021","2417358","1247808",0,0,32,88743,0,2000,90743,"2015",1.035
"010329300","RUMFORD GROUP HOMES INC","EXECUTIVE DI","MELISSA MCENTEE","","","MELISSA","MCENTEE","","POST",2017,1,TRUE,70000,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"P",0,0,0,0,"32","30","3269821","3579499","4832908","5129404","738602","593917","1820672","10570","1178267","1175776","1820672","2009083","34934","30746","903224","852250","1542240","1516211","466843","304461","4832908","5129404","1563087","1549905","3269821","3579499","0","0","2854587","3065263","1402042",0,0,40,63605,0,4955,68560,"2017",1.021
"010339295","MAINE HUMANITIES COUNCIL","EXECUTIVE DIRECTOR","ERIK JORGENSEN","","","ERIK","JORGENSEN","PRE","",2010,1,TRUE,113451,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"A",0,0,0,0,"13","120","2924573","2916578","3464282","3276463","1516295","1434350","1997728","160577","46187","95397","1603318","1614559","49970","37455","652910","660569","1461435","1620123","153124","-16805","3464282","3276463","539709","359885","2924573","2916578","235","88","1354732","1125499","1286872",0,0,40,90614,0,9343,99957,"2010",1.135
"010339295","MAINE HUMANITIES COUNCIL","EXECUTIVE DIRECTOR","HAYDEN ANDERSON","","","HAYDEN","ANDERSON","","POST",2012,1,TRUE,34527,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"A",0,0,0,0,"12","23","3160286","3309824","3387427","3524430","1186048","1097401","1418899","166563","45985","44252","1188305","1320745","37692","86339","547910","560349","1106042","1163762","214703","24543","3387427","3524430","227141","214606","3160286","3309824","21","200","1129609","1135190","786959",0,0,40,30445,0,1319,31764,"2012",1.087
"010339851","REGIONAL TRANSPORTATION PROGRAM","EXECUTIVE DIRECTOR, PART YEAR","SARA TRAFTON","","","SARA","TRAFTON","PRE","",2011,1,TRUE,60949,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"P",0,0,0,0,"76","58","1823107","1688069","2083734","2041199","1674306","1312549","5912202","19392","4305368","4522681","5912202","6070729","0","-16313","2307051","2393939","6068443","6047240","2286","-135038","2083734","2041199","260627","353130","1823107","1688069","498471","535414","0","0","5586846",0,0,45,46568,0,7899,54467,"2011",1.119
"010339851","REGIONAL TRANSPORTATION PROGRAM","EXECUTIVE DIRECTOR","JACK DEBERADINIS","","","JACK","DEBERADINIS","","POST",2013,1,TRUE,99678,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"P",0,0,0,0,"84","25","1972553","1583884","2152980","1827668","1798005","1381672","3057677","23010","4034957","1516990","3057677","5914768","7341","-10280","2162732","1884845","5630284","3446346","284484","-388669","2152980","1827668","180427","243784","1972553","1583884","275290","267776","0","0","3087903",0,0,45,77360,0,16147,93507,"2013",1.066
"010342399","ST ANDRE HEALTH CARE FACILITY","PRESIDENT/EX-OFFICIO","ANDREA OTIS-HIGGINS","","","ANDREA","OTIS-HIGGINS","PRE","",2014,1,TRUE,128990,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"E",1,0,0,0,"211","0","3271541","2981779","5090502","5098288","3451","14500","7377850","0","7614933","7341757","7377850","7645255","15666","19086","4630932","4588764","7867193","7690204","-221938","-312354","5090502","5098288","1818961","2116509","3271541","2981779","30604","252505","24391","121558","7548545",0,0,40,121016,0,1715,122731,"2014",1.051
"010342399","St Andre Health Care Facility","CEO","Stephen Alaimo","","","STEPHEN","ALAIMO","","POST",2016,1,TRUE,118910,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"E",1,0,0,0,"190","0","2843646","2830889","4086757","4000377","11994","4306","8053747","0","7877951","8018156","8053747","7884006","13553","-15216","4942884","4724780","8029179","8105187","-145173","-51440","4086757","4000377","1243111","1169488","2843646","2830889","64143","276058","131278","0","7952170",0,0,40,115000,0,0,115000,"2016",1.034
"010349310","Independence Advocates of Maine Inc","Executive Director","CATHERINE ROBERTSON","","","CATHERINE","ROBERTSON","PRE","",2015,1,TRUE,98806,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"P",0,0,0,0,"93","0","-137032","-77249","1140091","1004569","25106","25481","4099228","5857","3521201","4040281","4099228","3546307","32979","0","2694339","2962132","3534436","4037607","11871","61621","1140091","1004569","1277123","1081818","-137032","-77249","-33494","44828","0","5393","3592086",0,0,50,81180,0,14285,95465,"2015",1.035
"010349310","Independence Advocates of Maine Inc","Executive Director","CATHERINE THIBEDEAU","","","CATHERINE","THIBEDEAU","","POST",2017,1,TRUE,107947,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"P",0,0,0,0,"76","0","8637","11279","3108477","4996475","84514","42564","4166902","21152","3788003","4124338","4166902","3872617","0","100","2792261","2959299","3786731","4164260","85886","2642","3108477","4996475","3099840","4985196","8637","11279","150557","105149","28381","80499","3659644",0,0,50,98899,0,6828,105727,"2017",1.021
"010352658","SAFE VOICES","EXECUTIVE DIRECTOR","JANE MORRISON","","","JANE","MORRISON","PRE","",2014,1,TRUE,92156,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"E",1,0,0,0,"34","140","608893","616226","786781","799408","1382234","1519480","1641930","0","149525","115508","1635870","1530799","762","671","1015001","1096728","1521922","1628537","8877","7333","786781","799408","177888","183182","608893","616226","189584","243598","0","0","1572948",0,0,40,82767,0,4917,87684,"2014",1.051
"010352658","SAFE VOICES","EXECUTIVE DIRECTOR","ELISE JOHANSEN","","","ELISE","JOHANSEN","","POST",2016,1,TRUE,94207,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"E",1,0,0,0,"39","174","625506","604021","769947","719724","1588966","1668579","1838062","0","124183","129918","1828828","1736130","673","780","1174687","1295648","1726850","1850313","9280","-21485","769947","719724","144441","115703","625506","604021","151007","82280","0","0","1741125",0,0,40,82042,0,9067,91109,"2016",1.034
"010355980","THE LANDING SCHOOL OF BOATBUILDING AND DESIGN","PRESIDENT","ROBERT J DECOLFMACKER","","","ROBERT","DECOLFMACKER","PRE","",2013,1,TRUE,108730,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"J",0,0,0,0,"29","1","3052413","2861264","4032166","4015862","637318","403513","2494265","0","1554666","1938155","2386748","2432412","45080","240428","1172466","1249065","2374671","2645419","57741","-258671","4032166","4015862","979753","1154598","3052413","2861264","103799","42387","0","0","1437984",0,0,40,101998,0,0,101998,"2013",1.066
"010355980","THE LANDING SCHOOL OF BOATBUILDING AND","PRESIDENT","RICHARD J SCHUHMANN","","","RICHARD","SCHUHMANN","","POST",2015,1,TRUE,139039,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"J",0,0,0,0,"32","2","2883751","2565577","4117856","3682216","404085","344532","2166668","80493","1780940","1758276","2166668","2258193","63860","73168","1167621","943623","2210289","2350133","47904","-183465","4117856","3682216","1234105","1116639","2883751","2565577","101937","49596","0","0","1270111",0,0,40,127177,0,7160,134337,"2015",1.035
"010358732","MOBIUS INC","EXECUTIVE DI","DAVID LAWLOR","","","DAVID","LAWLOR","PRE","",2013,1,TRUE,102523,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"P",0,0,0,0,"191",NA,"2306785","2301561","4262299","4224959","180678","247114","5373431","0","5184003","5116147","5373431","5382401","5332","5567","3957422","4000202","5357108","5378655","25293","-5224","4262299","4224959","1955514","1923398","2306785","2301561","1362209","1604424","0","0","4785393",0,0,40,96175,0,0,96175,"2013",1.066
"010358732","MOBIUS INC","EXECUTIVE DI","REBECCA EMMONS","","","REBECCA","EMMONS","","POST",2015,1,TRUE,92491,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"P",0,0,0,0,"212","9","2443520","2380873","4345639","4546613","520963","339445","6020671","0","5457337","5606360","5931314","5985716","-19322","1852","4104420","4190924","5843756","5993961","141960","-62647","4345639","4546613","1902119","2165740","2443520","2380873","1824945","1343950","0","0","5032245",0,0,40,83875,0,5488,89363,"2015",1.035
"010359180","MAINE COALITION TO END DOMESTIC VIOLENCE","EXECUTIVE DIRECTOR","JULIA COLPITTS","","","JULIA","COLPITTS","PRE","",2013,1,TRUE,117989,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"P",0,0,0,0,"6","0","227064","189165","341152","247780","1144225","952404","967649","0","7039","1330","967649","1151782","13186","518","374321","399708","1095037","1007852","56745","-40203","341152","247780","114088","58615","227064","189165","633","34537","105425","0","961669",0,0,40,79629,0,31055,110684,"2013",1.066
"010359180","MAINE COALITION TO END DOMESTIC","EXECUTIVE DI","FRANCINE GARLAND STARK","","","FRANCINE","STARK","","POST",2015,1,TRUE,96843,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"P",0,0,0,0,"6",NA,"187468","206544","304842","380521","1007439","1090161","1101098","0","7126","0","1101098","1019604","10937","5039","405383","369749","1016318","1082022","3286","19076","304842","380521","117374","173977","187468","206544","96566","104331","0","0","1030910",0,0,40,77888,0,15680,93568,"2015",1.035
"010360714","FAMILY VIOLENCE PROJECT","EXEC. DIRECT","DEBORAH SHEPHERD","","","DEBORAH","SHEPHERD","PRE","",2013,1,TRUE,74461,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"P",0,0,0,0,"40","87","894306","886753","1246507","1284655","1387558","1481612","1677342","4609","176375","160777","1662956","1606361","1051","1552","1224148","1288177","1648434","1683449","-42073","-20493","1246507","1284655","352201","397902","894306","886753","3300","7045","360621","311275","1540597",0,0,35,65666,0,4185,69851,"2013",1.066
"010360714","FAMILY VIOLENCE PROJECT","EXECUTIVE DI","MELODY FITCH","","","MELODY","FITCH","","POST",2015,1,TRUE,72592,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"P",0,0,0,0,"40","84","880332","961444","1260832","1354485","1515195","1546743","1723671","1125","192124","176426","1723671","1700517","435","349","1318071","1291822","1695988","1665639","4529","58032","1260832","1354485","380500","393041","880332","961444","11501","12502","326128","404957","1527498",0,0,40,57751,0,12386,70137,"2015",1.035
"010361089","YORK COUNTY SHELTER PROGRAMS INC","EXECUTIVE DIRECTOR","DONALD GEAN","","","DONALD","GEAN","PRE","",2013,1,TRUE,72958,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"G",0,0,0,0,"120","250","2858841","2322839","9406160","9826965","3280963","3872131","6658868","174113","2446139","2695025","6642636","6323587","556","28","2699397","3467194","6542975","7178637","-219388","-536001","9406160","9826965","6547319","7504126","2858841","2322839","85096","37","8093","202809","6400373",0,0,40,54243,0,14198,68441,"2013",1.066
"010361089","YORK COUNTY SHELTER PROGRAMS INC","EXECUTIVE DIRECTOR","ROBERT DAWBER","","","ROBERT","DAWBER","","POST",2015,1,TRUE,109180,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"G",0,0,0,0,"123","520","3183760","2399241","7859156","12893958","3104644","5077754","8781012","335780","2421418","3586805","8781012","5528044","3411","-1855","3116129","3173941","6414043","6153204","-885999","2627808","7859156","12893958","4675396","10494717","3183760","2399241","0","137317","47690","149933","5015007",0,0,40,95807,0,9681,105488,"2015",1.035
"010364852","HOPE AND JUSTICE PROJECT INC","EXECUTIVE DI","FRANCINE GARLAND STARK","","","FRANCINE","STARK","PRE","",2013,1,TRUE,87896,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"P",0,0,0,0,"22","17","-125679","-117933","507569","541634","1058201","1156103","1172824","0","23097","16714","1172824","1081305","7","7","815004","836390","1122862","1172299","-41557","525","507569","541634","633248","659567","-125679","-117933","32091","62258","40787","44032","1068640",0,0,40,69319,0,13135,82454,"2013",1.066
