"pnhwht12","pnhblk12","phisp12","pntv12","pfb12","polang12","phs12","pcol12","punemp12","pflabf12","pprof12","pmanuf12","pvet12","psemp12","hinc12","incpc12","ppov12","pown12","pvac12","pmulti12","mrent12","mhmval12","p30old12","p10yrs12","p18und12","p60up12","p75up12","pmar12","pwds12","pfhh12"
72.97000122,0,4.730000019,0,29.04999924,28.37999916,26.23999977,60.99000168,0,65.44999695,65.59999847,29.60000038,0,5.599999905,99219,89838,0.680000007,3.359999895,47.34999847,98.23000336,1188,0,36.27999878,81.51000214,2.029999971,9.460000038,0,43.91999817,26.35000038,0
96.38999939,0,3.480000019,0,3.480000019,3.710000038,76.76999664,2.420000076,20.56999969,38.08000183,23.05999947,25.52000046,7.699999809,3.019999981,38958,17300,29.59000015,75.68000031,29.97999954,0,267,82700,57.54999924,59.25,19.87999916,19.95000076,2.559999943,53.11000061,17.94000053,10.27999973
1.090000033,0,98.68000031,0,47.09999847,95.93000031,78.41999817,3.410000086,18.04999924,59.68000031,12.65999985,22.97999954,0.239999995,1.789999962,32109,11051,34.93999863,18.82999992,2.079999924,51.81999969,847,385500,84.41999817,66.05000305,34.13999939,5.659999847,0.74000001,35.90999985,11.43000031,28.56999969
97.72000122,0,2.039999962,0,6.53000021,9.5,46.93000031,23.89999962,5.96999979,41.38000107,40.33000183,18.86000061,13.35000038,14.05000019,52708,28385,6.199999809,75.5,5.809999943,39.97000122,923,285000,65.76000214,50.36000061,15.43999958,40.77000046,16.57999992,53.70000076,25.45999908,0.709999979
78.41000366,12.73999977,4.389999866,0,3.49000001,3.839999914,44.33000183,27.97999954,8.229999542,59.93999863,33.34999847,16.04000092,11.68000031,12.82999992,66611,28660,6.21999979,88.12999725,19.87000084,4.190000057,891,161900,13.98999977,67.55000305,24.90999985,17.94000053,4.03000021,66.23000336,13.97000027,5.579999924
40.61999893,35.15000153,10,0,17.89999962,21.27000046,54.15000153,17.42000008,14.85999966,68.70999908,16.31999969,27.97999954,7.869999886,7.760000229,40383,18868,20.87000084,53.36999893,5.409999847,48.09000015,592,127100,75.22000122,71.13999939,24.06999969,13.35000038,3.859999895,40.63999939,26.04000092,23.78000069
98.12999725,0.119999997,1.74000001,0,4.110000134,4.349999905,49.31000137,23.52000046,1.75,66.88999939,29.25,16.64999962,10.39999962,6.96999979,58357,29744,10.69999981,78.73000336,13.39000034,15.93999958,523,122600,92.41999817,49.77000046,23.57999992,21.95999908,9.630000114,58.09999847,19.37999916,7.739999771
65.5,0.460000008,0.870000005,23.65999985,1,2.25,59.40000153,10.72000027,10.06000042,44.84999847,24.10000038,21.42000008,8.100000381,11.98999977,31442,17193,28.90999985,58.06000137,12.77999973,9.729999542,395,73000,72.56999969,73.38999939,22.87999916,20.64999962,7.75,50.18999863,25.35000038,17.37999916
16.62000084,78.80999756,2.529999971,0,3.150000095,4.360000134,51.61999893,22.90999985,13.93999958,63.40000153,22.67000008,13.06000042,14.39999962,5.920000076,34082,22457,11.63000011,54.54999924,3.569999933,38.06999969,485,120000,75.26000214,66.26999664,26.97999954,19.95999908,2.880000114,37.52000046,22.80999947,20.96999931
35.15999985,64.26000214,0.090000004,0,0.300000012,0.319999993,64.16000366,7.139999866,17.52000046,33.93000031,22.93000031,8.409999847,2.339999914,3.539999962,12831,12475,44.06999969,43.68000031,19.51000023,32.41999817,280,53200,49.79000092,61.11999893,20.63999939,26.67000008,14.18999958,26.34000015,35.04999924,34.50999832
14.97000027,62.90999985,16.69000053,0.219999999,15.25,25.12999916,33.79999924,38.13999939,19.04000092,67.76000214,43.38000107,0,3.849999905,7.75,37255,31385,23.42000008,19.62000084,14.84000015,90.09999847,881,763100,85.41000366,65.55999756,19.36000061,13.68999958,3,22.09000015,18.23999977,40.43000031
76.52999878,0,17.90999985,3.539999962,2.529999971,13.51000023,35.88000107,29.06999969,5.369999886,66.61000061,47.00999832,0,13.26000023,21.19000053,36952,23741,14.93999958,56.43999863,0,33.15999985,617,186900,59.25999832,57.66999817,26.93000031,26.05999947,8.739999771,58.66999817,19.87000084,4.699999809
95.98999786,0.74000001,0.709999979,1.25,1.450000048,3.269999981,58.63000107,8.25,8.140000343,61.84999847,21.72999954,14.5,14.07999992,15.42000008,45204,21139,12.30000019,90.76000214,25.89999962,0,511,156500,48.09000015,50.5,23.42000008,23.42000008,5.409999847,58.20000076,19.05999947,6.699999809
96.73999786,2.910000086,0,0,1.090000033,3.400000095,32.16999817,39.36000061,6.449999809,56.11000061,47.22000122,10.42000008,11.60999966,10.47000027,65147,36369,8.180000305,84.27999878,6.409999847,23.82999992,525,190200,65.40000153,51.20000076,25.48999977,30.27000046,11.44999981,61.56999969,19.12999916,7.329999924
59.52000046,13.27999973,19.61000061,0,23.79999924,48.36999893,74.66999817,6.829999924,26.87000084,56.20000076,13.60999966,15.73999977,4.5,0,24420,18196,28.20999908,16.68000031,18.32999992,94.77999878,603,219500,92.79000092,70.59999847,22,23.44000053,7.019999981,26.63999939,32.59999847,30.04000092
72.97000122,12.93999958,10.89000034,0,6.090000153,18.73999977,67.93000031,11.61999989,14.19999981,50.97999954,26.54000092,17.12000084,12.22999954,6.170000076,39122,20174,13.72000027,82.01999664,10.48999977,4.840000153,505,77200,91.68000031,46.27999878,18.39999962,33.22000122,12.22999954,47.34000015,23.70000076,14.44999981
67.91000366,9.529999733,10.09000015,0,16.01000023,23.95999908,13.32999992,64.80000305,6.039999962,47.65999985,55.18999863,4.039999962,7.449999809,18.06999969,98250,54973,4.699999809,75.95999908,8.119999886,18.61000061,785,437200,11.92000008,60.77000046,22.95999908,19.10000038,2.160000086,62.25,12.93000031,5.769999981
97.95999908,0,0.370000005,0,1.169999957,2.039999962,59.29000092,14.18999958,5.369999886,54.11999893,34.68999863,14.85000038,15.36999989,5.210000038,35268,21150,16.70999908,73.08999634,14.65999985,9.149999619,423,86700,51.09000015,48.52000046,21.52000046,27.20000076,7.489999771,57.65999985,24.44000053,13.89000034
93.06999969,1.549999952,3.220000029,0,2.309999943,5.789999962,59.5,17.77000046,11.39000034,59.47999954,26.11000061,14.18000031,12.31999969,11.53999996,45486,23779,15.60999966,69.86000061,5.840000153,37.40999985,623,169600,88.26000214,55.00999832,21.07999992,21.26000023,6.929999828,38.95000076,25.77000046,21.88999939
71.12999725,20.5,4.78000021,0.409999996,0.129999995,3.150000095,68.87999725,5.050000191,14.53999996,52.20999908,12.59000015,25.27000046,7.75,5.5,29745,12075,26.15999985,60.52000046,9.409999847,29.52000046,587,64900,59.34000015,56.02999878,17.25,16.11000061,7.630000114,27.62999916,30.23999977,31.43000031
73.13999939,14.5,5.46999979,0,7.489999771,9.760000229,59.81999969,23.34000015,13.21000004,58.20000076,23.87999916,2.890000105,3.609999895,0,27332,12502,34.31000137,33.54000092,18.47999954,47.93999863,524,147200,82.15000153,67.23000336,14.35000038,12.43999958,5.099999905,10.60000038,16.64999962,33.86000061
82.27999878,7.269999981,5.860000134,0.090000004,2.799999952,6.5,25.09000015,40.06000137,6.659999847,79.38999939,45.93999863,9.31000042,11.35999966,10.40999985,91111,38393,2.539999962,91.59999847,2.670000076,2.619999886,834,167600,8.659999847,76.70999908,32.11999893,7.78000021,1.870000005,66.83000183,10.23999977,12.93999958
58.79000092,4.940000057,15.23999977,0.709999979,33.06000137,35.52000046,18.77000046,61.31999969,3.339999914,72.48999786,61.13999939,3.039999962,8.279999733,8.470000267,107083,43114,3.849999905,89.16999817,5.289999962,0,1814,385500,52.33000183,49.33000183,20.81999969,18.59000015,4.260000229,57.97000122,14.39999962,7.269999981
94.13999939,0.75999999,1.629999995,0,7.420000076,9.529999733,19.29000092,60.72000122,7.789999962,56.54000092,63.04000092,18.65999985,8.180000305,14.56000042,92800,50526,2.109999895,92.87999725,1.110000014,5.809999943,943,247300,37.40999985,56.75,28.54000092,22.81999969,6.96999979,71.87999725,12.67000008,2.470000029
98.98000336,0.200000003,0,0,0,0,89.12000275,4.260000229,12.53999996,28.07999992,5.610000134,7.619999886,7.340000153,13.22999954,22083,10186,44.09000015,78.41000366,18.97999954,3.470000029,244,47200,43.54999924,52.36999893,25.61000061,13.46000004,2.980000019,42.47999954,23.53000069,19.78000069
94.01999664,0.029999999,5.360000134,0.340000004,3.50999999,4.420000076,20.81999969,55.68999863,7.300000191,51.66999817,56.36999893,15.17000008,15.77000046,19.89999962,85227,56919,3.960000038,67.05000305,14.47000027,27.30999947,1167,476100,64.27999878,55.24000168,14.72999954,36.63999939,16.15999985,53.09999847,21.44000053,6.5
49.00999832,43.15999985,4.239999771,0.939999998,0.400000006,1.629999995,52.63000107,17.89999962,14.60999966,45.52000046,27.26000023,30.95000076,10.26000023,4.929999828,32917,20706,22.27000046,71.37000275,9.140000343,1.100000024,290,70500,72.51999664,53.5,19.30999947,24,10.65999985,54.68000031,20.84000015,9.81000042
2.339999914,96.94999695,0.159999996,0,0.74000001,2.710000038,58.77999878,11.76000023,19.62999916,42.66999817,16.96999931,9.75,11.64999962,6.150000095,21176,15524,38.11000061,59.18000031,14.38000011,16.75,511,79800,95.84999847,49.61999893,25.92000008,23,11,25.75,33.02000046,31.28000069
73.87000275,13.64999962,1.179999948,5.139999866,8.68999958,11.89000034,25.84000015,44.54000092,10.63000011,59.72000122,32.45999908,1.850000024,2.589999914,3.50999999,14102,7843,51.11999893,6.139999866,14.97000027,92.86000061,486,137500,79.80999756,90.62999725,5.639999866,0.680000007,0.360000014,5.369999886,4.800000191,20.98999977
9.630000114,17.07999992,55.06000137,0.170000002,41.70000076,55.02000046,51.25,19.46999931,10.17000008,70.20999908,20.87000084,13.51000023,4.53000021,7.670000076,42775,18549,23.65999985,12.38000011,0.850000024,70.5,1028,323300,75.06999969,79.91999817,29.45999908,10.96000004,2.079999924,39.34999847,16.80999947,26.14999962
1.49000001,0,98.51000214,0,33.77000046,93.94000244,64.05999756,14.43999958,2.519999981,46.68999863,23.89999962,0,3.210000038,8.140000343,28065,12932,44.97999954,52.20999908,5.559999943,30.72999954,569,86700,47.40000153,54.59999847,30.61000061,14.98999977,4.650000095,28.5,42.40000153,31.27000046
83.40000153,1.399999976,2.190000057,0.879999995,6.510000229,12.21000004,53.06000137,14.47999954,16.45000076,55.5,26.05999947,29.77000046,8.43999958,9.329999924,43164,18967,11.85000038,74.01999664,14.60000038,1.809999943,397,118800,42.43999863,47.61999893,22.92000008,21.79000092,5.239999771,56.54000092,14.46000004,10.36999989
86.37999725,4.139999866,1.129999995,0.090000004,2.039999962,6.460000038,63.65999985,10.40999985,21.37999916,47.29999924,28.42000008,13.56999969,11.35999966,11.02000046,28897,18430,24.12000084,49.95999908,14.61999989,46.86000061,522,86400,68.51000214,75.75,17.10000038,20.87000084,4.889999866,35.72000122,31.30999947,15.86999989
91.19000244,0.25,0.289999992,0.319999993,0.629999995,0.029999999,71.33000183,14.40999985,8.670000076,45.68999863,26.09000015,8.470000267,9.430000305,10.35000038,38640,20731,20.43000031,85.87000275,20.45000076,5.75,405,77100,59.77999878,47.74000168,25.46999931,25.05999947,9.630000114,49.88000107,23.38999939,11.15999985
95.79000092,0.330000013,3,0.059999999,1.539999962,4.349999905,51.83000183,15.31000042,5,62.45000076,30.64999962,19.88999939,12.59000015,17.40999985,52733,25435,11.02000046,74.29000092,8.279999733,5.309999943,394,97400,74.90000153,44.29000092,24.54999924,28.04999924,10.53999996,61.27999878,19.98999977,4.099999905
83.80000305,7.050000191,2.819999933,0,6.170000076,7.550000191,40.68999863,23.31999969,11.64999962,64.26000214,31.97999954,4.260000229,7.96999979,4.820000172,44926,20314,16.54000092,61.56999969,6.380000114,43.66999817,619,82400,100,57.81000137,20.93000031,21.79999924,8.829999924,36.45999908,17.02000046,11.22000027
82.91999817,0,0.939999998,10.80000019,0.529999971,2.569999933,55.45999908,15.65999985,4.300000191,35.29000092,26.82999992,13.59000015,18.23999977,22.38999939,39508,22064,18.22999954,85.91000366,31.88999939,0.100000001,432,115400,37.65999985,65.87000275,21.79999924,37.61999893,9.390000343,60.77000046,24.79000092,6.429999828
34.75999832,13.46000004,37.09000015,1.590000033,33.77999878,43.95999908,56.22999954,23.31999969,11.59000015,59.29999924,24.94000053,3.359999895,11.35999966,7.309999943,34446,19917,12.44999981,18.95000076,29.86000061,83.43000031,799,94100,50.5,85.86000061,17.75,15.30000019,8.630000114,44.95000076,15.77999973,9.979999542
84.97000122,5.639999866,3.890000105,0.689999998,7.429999828,9.579999924,24.11000061,48.56999969,5.179999828,73.77999878,49.49000168,12.22000027,7.329999924,11.31000042,120938,49146,2.24000001,90.5,16.29999924,1.970000029,2001,433800,71.75,50.15000153,26.42000008,13.73999977,2.019999981,63.99000168,12.26000023,4.550000191
92.63999939,1.960000038,3.700000048,0,6.559999943,5.369999886,26.67000008,53.27999878,12.77000046,54.90999985,41.38999939,5.46999979,13.09000015,22.42000008,54727,39964,8.859999657,43.22999954,27.40999985,59.88999939,1084,536600,86.31999969,74.02999878,8.680000305,35.88999939,18.13999939,38.09999847,23.65999985,12.18000031
71.26000214,1.570000052,22.64999962,0.25999999,8.609999657,18.42000008,42.75,20.95000076,9.159999847,61.47000122,27.72999954,5.940000057,12.77999973,11.11999989,55789,33583,10.67000008,47.61999893,8.529999733,43.59999847,1158,410900,41.38000107,72.15000153,23.29000092,20.85000038,4.639999866,55.86999893,21.26000023,12.78999996
79.02999878,6.980000019,8.930000305,0.790000021,5.760000229,11.10999966,22.43000031,50.11000061,6.139999866,72.29000092,58.56999969,6.289999962,7.260000229,8.420000076,55270,31022,8.289999962,77.54000092,6.199999809,22.42000008,595,156100,98.61000061,61.41999817,22.29000092,13.10999966,3.910000086,43.86000061,18.14999962,16.63999939
16.98999977,4.550000191,69.68000031,0,32.02999878,63.88000107,52.59000015,13.68000031,9.659999847,57.58000183,28.18000031,12.92000008,8.590000153,6.659999847,82014,22944,10.48999977,63.99000168,0,18.94000053,1344,382300,36.47000122,72.94999695,28.14999962,10.75,2.869999886,46.04999924,12.11999989,6.079999924
18.28000069,80,0,0.469999999,0.469999999,0.870000005,63.34999847,17.09000015,23.18000031,48.40000153,19.5,9.239999771,7.510000229,11.43000031,26467,14553,38.84999847,30.51000023,15.85999966,63.65000153,572,153500,88.23999786,75.63999939,31.35000038,16.51000023,5.619999886,14.07999992,25.37999916,42.86000061
83.93000031,1.379999995,11.73999977,0,6.389999866,13.63000011,61.5,17.78000069,10.03999996,57.77999878,34.75,4.190000057,12.82999992,18.27000046,57235,22909,16.97999954,84.20999908,9.979999542,0.75999999,347,262800,25.25,63.31000137,25.03000069,19.87000084,3.690000057,57.09999847,15.60000038,4.639999866
9.699999809,1.419999957,71.40000153,0,55.77999878,86.88999939,64.02999878,18.52000046,22.05999947,47.97000122,17.04999924,7.139999866,2.369999886,22.40999985,31917,15250,24.19000053,38.50999832,1.559999943,49.15999985,730,389900,76.02999878,55.72000122,23.12999916,16.04999924,3.980000019,45.88000107,16.63999939,9.930000305
78.59999847,4.230000019,2.470000029,0,14.14000034,17.26000023,9.960000038,67.29000092,6.159999847,64,66.06999969,5.059999943,7,10.73999977,59103,32073,12.38000011,54.11000061,6.510000229,48.11000061,774,171600,61.97999954,69.38999939,21.56999969,17.52000046,4.889999866,47.36000061,16.17000008,7.5
86.34999847,0,12.56000042,0.129999995,3.480000019,9.359999657,37.27999878,21.32999992,6.789999962,59.29000092,32.84999847,2.549999952,10.06000042,18.77000046,47763,20242,6.760000229,79.45999908,16.22999954,4.559999943,373,102900,79.27999878,57.77000046,27.20000076,21.63999939,7.059999943,58.68000031,17.61000061,6.090000153
71.15000153,1.029999971,15.02000046,0,14.82999992,20.64999962,17.59000015,47.00999832,10.14999962,56.47999954,53.13000107,10.67000008,10.82999992,13.5,78177,32103,9.720000267,76.52999878,3.180000067,11.47000027,1445,441400,7.489999771,71.52999878,27.79000092,17.21999931,7.130000114,60.06000137,13.68999958,9.020000458
28.89999962,3.079999924,65.25,0,22.56999969,58.25,70.26999664,12.06000042,3.480000019,46.93000031,29.5,6.630000114,2.289999962,15.93999958,47633,16749,21.79999924,64.20999908,34.04000092,3.75,441,56400,80.33999634,47.47000122,31.76000023,12.31000042,5.800000191,52.13000107,17.44000053,17.31999969
66.81999969,13.64000034,12.46000004,0,6.920000076,15.15999985,44.40999985,24.87000084,3.720000029,71.47000122,29.27000046,3.200000048,11.48999977,9.43999958,39077,24399,14.64000034,31.67000008,3.420000076,58.13999939,659,306400,67.97000122,74.01000214,28.87000084,11.42000008,3.359999895,40.15000153,22.06999969,28.03000069
92.37000275,3.74000001,0.769999981,0.730000019,3.630000114,5.400000095,24.78000069,41.38000107,5.550000191,56.06999969,54.15000153,7.099999905,13.01000023,16.03000069,82957,39086,2.269999981,97.70999908,8.06000042,0,855,254100,30.73999977,53.06000137,24.05999947,24.26000023,4.639999866,70.58000183,9.180000305,2.710000038
98.43000031,0,0.699999988,0,4.489999771,4.389999866,13.75,56.02999878,1.360000014,68.01999664,56.52999878,9.579999924,14.21000004,18.53000069,124306,55524,0.75999999,97.66999817,1.960000038,0,0,542700,9.789999962,68.88999939,26.13999939,15.80000019,6.820000172,74.09999847,7.289999962,2.980000019
90.36000061,1.409999967,1.070000052,0,7.869999886,7.610000134,10.89000034,64.69000244,3.640000105,53.63999939,58.45999908,11.14999962,9.029999733,20.57999992,134722,65801,3.450000048,89.87999725,3.359999895,5.179999828,594,342300,36.41999817,44.56000137,20.95000076,25.92000008,5.25,74.16000366,8.989999771,4.849999905
85.12000275,5.320000172,5.900000095,0.219999999,10.30000019,17,43.22999954,22.87999916,7.130000114,64.15000153,30.71999931,13.90999985,13.90999985,4.599999905,52000,26696,4.539999962,75.40000153,10.19999981,27.42000008,757,207000,98.12000275,48.34000015,20.77000046,23.77000046,7.519999981,55.49000168,20.18000031,13.32999992
73.05000305,0.730000019,21.76000023,4.090000153,5.929999828,10.60999966,48.63000107,17.98999977,7.460000038,67.06999969,23.5,0.579999983,7.21999979,7.139999866,56548,24984,7.849999905,69.22000122,30.79000092,6.599999905,532,164300,60.09000015,51.75,25.95999908,19.23999977,4.929999828,62.97000122,19.18000031,4.130000114
1.210000038,96.51000214,0.300000012,0,1.970000029,2.619999886,69.51999664,11.71000004,27.62000084,45.84999847,27.43000031,2.779999971,7.949999809,2.079999924,18113,10936,47.38999939,48.68999863,27.95000076,18.04999924,350,40400,82.38999939,45.04999924,31.30999947,24.55999947,9.779999733,5.860000134,41.63999939,47.16999817
89.83999634,5.670000076,1.429999948,0,2.859999895,4.019999981,43.04000092,35.18999863,4.920000076,69.58999634,38.56999969,7.710000038,7.119999886,6.989999771,40599,27406,3.799999952,68.30999756,10.31999969,19.96999931,514,116200,80.88999939,68.73999786,13.71000004,22.94000053,8.699999809,45.95999908,29.19000053,10.02999973
81.98000336,7.230000019,1.25999999,0,7.75,9.270000458,54.18000031,9.479999542,10.77999973,53.00999832,26.31999969,14.32999992,11.94999981,5.300000191,30878,17124,14.85999966,48.06999969,9.079999924,37.40000153,538,95100,78.84999847,65.62999725,17.45999908,27.04999924,10.93000031,43.43000031,32.02999878,9.800000191
82.47000122,4.639999866,0.860000014,0,17.87000084,17.90999985,7.139999866,75.29000092,9.06000042,63.34999847,63.06000137,7.550000191,4.900000095,3.99000001,66684,35686,8.789999962,62.88000107,1.980000019,38.45999908,822,213500,76.87000275,58.00999832,18.86000061,19.82999992,8.270000458,52.72999954,13.43000031,2.589999914
87.08999634,1.190000057,3.920000076,0,15.77000046,18.70000076,37.04000092,28.79000092,8.479999542,56.5,37.52999878,5.840000153,11.60000038,9.130000114,53996,41128,7.170000076,52.97000122,11.89999962,77.16999817,1039,341400,81.51999664,61.02999878,14.02999973,29.35000038,10.72999954,47.49000168,25.63999939,8.180000305
68.68000031,16.11000061,8.210000038,0.239999995,4.429999828,8.600000381,53.81999969,20.62999916,6.239999771,55.90999985,18.5,16.89999962,5.199999809,3.210000038,22583,16130,35.77000046,14.84000015,12.18999958,84.31999969,430,72700,97.05999756,79.88999939,24.47999954,14.84000015,4.260000229,16.23999977,33.18000031,44.25
78.01000214,13.22000027,3.640000105,0.360000014,5.820000172,7.510000229,35.49000168,39.49000168,10.47999954,60.90999985,33.75,9.770000458,4.159999847,6.659999847,24988,14865,40.59999847,27.47999954,17.35000038,66.45999908,619,98400,30.46999931,77.55000305,8.319999695,12.09000015,3.619999886,23.69000053,11.43999958,5.190000057
7.460000038,85.40000153,4.03000021,0,5.03000021,4.389999866,34.00999832,26.72999954,13.06000042,67.69000244,36.75999832,4.139999866,9.380000114,4.139999866,43481,21423,11.44999981,59.90000153,12.94999981,20.90999985,653,143700,97.68000031,55.93000031,28.56999969,18.75,4.130000114,30.12000084,26.64999962,38.45000076
92.33000183,0.970000029,2.799999952,0,8.590000153,9.909999847,35.86999893,37.38999939,5.440000057,61.93000031,42.99000168,24.62999916,11.73999977,6.409999847,74313,34091,3.279999971,92.41999817,8.220000267,0,620,188800,40.04000092,58.04000092,23.86000061,19.34000015,6,63.02000046,16.87999916,2.75999999
90.01000214,0,5.210000038,0,3.319999933,4.369999886,21.37000084,52.56000137,6,61.16999817,54.65000153,13.34000015,12.72999954,14.61999989,92083,37037,1.350000024,74.16999817,14,4.320000172,1132,411800,91.62000275,54.16999817,26.42000008,23.06999969,5.760000229,72.13999939,10.81999969,3.880000114
73.76999664,1.840000033,21.48999977,0,13.18999958,18.11000061,32.36000061,33.79000092,10.64999962,62.15000153,41.79999924,10.97999954,10.96000004,11.56000042,60143,31941,14.10999966,54.25999832,5.340000153,41.90000153,914,331700,21.97999954,67.48000336,26.68000031,18.87999916,7.010000229,53.41999817,18.07999992,17.56999969
71.22000122,2.930000067,16.67000008,3.029999971,10.31000042,17.69000053,39.18000031,17.62000084,10.09000015,69.31999969,30.31999969,8.699999809,10.11999989,8.510000229,52755,26223,10.44999981,50.36000061,8.68999958,39.13000107,842,150600,41.13000107,68.27999878,22.52000046,15.17000008,5.070000172,43.04999924,24.93000031,19.71999931
73.54000092,19.15999985,4.570000172,0,3.480000019,3.680000067,43.04000092,15.86999989,15.63000011,55.61000061,36.86000061,16.34000015,12.88000011,5.309999943,42615,21773,18.86000061,71.54000092,11.60000038,22.52000046,516,94300,66.23000336,55.40000153,25.95999908,18.75,5.360000134,50.38000107,18.29999924,15
69.61000061,10.48999977,13.35000038,0,16.03000069,18.79999924,46.81999969,23.54999924,13.06999969,47.34999847,35.83000183,14.09000015,12.81000042,14.77999973,40836,21824,20.59000015,73.08999634,15.26000023,19.12999916,831,153800,92.26000214,55.74000168,17.55999947,28.54999924,11.42000008,39.04000092,29.80999947,15.98999977
15.96000004,2.829999924,76.30999756,0,25.94000053,54.72999954,60.47000122,9.659999847,9.149999619,55.25999832,23.87999916,13.13000011,4.710000038,12.06000042,81356,20897,11.17000008,85.33000183,0.75999999,0.680000007,1574,345900,93.70999908,48.27999878,30.54999924,11.60000038,1.799999952,47.79999924,14.56999969,17.14999962
60,20,20,0,20,0,75,0,0,0,0,0,0,0,0,4160,0,0,0,0,0,0,0,0,20,60,40,0,75,0
71.41000366,0,28.04000092,0,2.980000019,10.90999985,26.48999977,36.27000046,2.529999971,59.72999954,44.20999908,8.159999847,14.09000015,16.70999908,66118,31862,5.579999924,91.62999725,20.31999969,3.24000001,1143,213700,39.95999908,73.26999664,24.45000076,21.01000023,6.309999943,62.74000168,16.93000031,5.630000114
77.26999664,11.46000004,3.960000038,0.639999986,6.139999866,9.100000381,33.84999847,34.93000031,8.550000191,55.68000031,40.18000031,17.89999962,12.56000042,6.110000134,38950,28131,20.21999931,59.81000137,16.87000084,30.01000023,493,160300,65.48000336,69.33000183,26.01000023,16.40999985,7.190000057,47.75999832,21.65999985,11.97000027
74.15000153,4.429999828,8.479999542,0,16.39999962,16.19000053,8.930000305,68.25,4.190000057,84.13999939,53.97999954,3.529999971,2.589999914,8.350000381,57887,45478,8.770000458,18.5,2.49000001,87.27999878,886,346300,92.80999756,89.30000305,11.06999969,3.880000114,0.379999995,32.83000183,13.07999992,6.119999886
51.65000153,1.100000024,3.220000029,0,36.54000092,46.52999878,7.869999886,80.08000183,5.900000095,61.77999878,68.65000153,17.44000053,7.130000114,10.68999958,81090,62881,6,56.47999954,2.140000105,31.21999931,1391,1000001,86.86000061,59.61999893,25.12000084,24.25,10.82999992,56.04999924,17.40999985,13.68999958
84.26000214,9.100000381,1.370000005,0.319999993,14.39999962,13.82999992,13.22999954,65.27999878,3.450000048,53.84999847,62.47000122,11.14000034,6.789999962,19.79000092,125625,63674,8.5,94.62000275,7.28000021,0.629999995,1034,369200,78.08999634,43.43000031,14.48999977,35.08000183,10.52999973,66.13999939,9.460000038,3.019999981
9.350000381,16.94000053,67.05000305,0.879999995,32.22000122,59.04999924,77.93000031,9.510000229,17.5,34.54000092,26.95000076,9.890000343,0.910000026,2.74000001,16538,9211,44.77999878,17.62999916,18.79999924,68.44999695,683,155300,72.72000122,89.30000305,35.70000076,10.65999985,3.480000019,28.27000046,22.20999908,43.31000137
93.48999786,0.059999999,6.179999828,0,5.980000019,10.02999973,32.31000137,41.24000168,6.710000038,64.45999908,48.84999847,10.75,8.5,16.65999985,114000,42217,2.839999914,96.45999908,5.309999943,0.980000019,1092,412000,48.49000168,45.08000183,27.29999924,17.96999931,4.760000229,66.04000092,9.43999958,3.910000086
1.039999962,97.33000183,0.899999976,0,2.109999895,1.99000001,29.98999977,32.56999969,16.88999939,71.86000061,34.97000122,5.110000134,11.07999992,6.860000134,62319,26035,12.71000004,70.70999908,15.78999996,11.94999981,921,137700,26.79000092,53.72999954,18.45000076,16.62999916,1.820000052,34.11999893,21.19000053,25.20999908
94.68000031,0.610000014,2.859999895,0.50999999,7.019999981,9.909999847,42.52999878,26.80999947,10.27000046,65.55000305,31.69000053,12.01000023,14.85000038,1.090000033,49313,28308,11.35999966,58.90000153,2.670000076,39.70999908,676,186600,94.55000305,51.09999847,20.88999939,27.07999992,10.03999996,43.25,27.62999916,17.95999908
87.45999908,1.75999999,4.190000057,0.200000003,4.849999905,5.21999979,12.25,61.68000031,7.579999924,56.34999847,63.06999969,7.5,20.87000084,10.69999981,104583,40147,1.220000029,86.66000366,4.96999979,8.170000076,1107,337500,9.68999958,73.41000366,30.94000053,17.44000053,4.559999943,73.29000092,10.48999977,2.00999999
40.06000137,53.16999817,2.75,0.389999986,3.569999933,6.050000191,63.81000137,9.949999809,9.289999962,65.13999939,15.03999996,2.450000048,13.52999973,7.210000038,34149,17083,22.10000038,39.68999863,8.140000343,43.49000168,539,80300,70.84999847,71.31999969,28.23999977,14.02000046,5.900000095,25.51000023,33.58000183,42.11000061
25.43000031,22.40999985,43.36999893,0,28.04000092,37.79999924,53.79000092,22.60000038,7.989999771,59.58000183,23.47999954,1.230000019,6.050000191,1.980000019,58848,20578,22.36000061,63.52000046,8.930000305,45.47999954,1226,382600,86.19000244,62.90999985,29.25,9.020000458,2.359999895,40.16999817,16.14999962,13.88000011
52.70999908,4.03000021,23.43000031,0.400000006,41.75999832,54.24000168,30.23999977,47.41999817,5.809999943,60.61999893,42.43999863,6.829999924,4.050000191,9.369999886,69638,35701,16.43000031,31.44000053,9.149999619,91,1420,647200,50.45000076,64.76999664,13.14000034,13.02999973,4.429999828,35.81999969,16.53000069,5.519999981
98.48000336,0.370000005,0.289999992,0,1.870000005,2.670000076,32.56999969,38.29000092,6.079999924,61.08000183,48.18999863,6.710000038,11.96000004,10.05000019,66127,31138,8.409999847,72.41000366,7.769999981,22.60000038,898,222000,43.61000061,59.97999954,23.38999939,19.77000046,6.860000134,60.18000031,16.28000069,4.429999828
